"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"20.01.2021","2.343,62","2.329,27","2.351,08","2.320,67","","0,77%"
"19.01.2021","2.325,65","2.343,64","2.346,77","2.323,50","","-0,49%"
"18.01.2021","2.337,12","2.328,07","2.339,85","2.320,37","","-0,16%"
"15.01.2021","2.340,79","2.346,81","2.355,18","2.332,74","","0,39%"
"14.01.2021","2.331,65","2.330,62","2.344,65","2.317,19","","0,35%"
"13.01.2021","2.323,54","2.349,46","2.350,32","2.316,07","","-0,74%"
"12.01.2021","2.340,89","2.359,43","2.371,74","2.339,29","","-0,46%"
"11.01.2021","2.351,78","2.365,30","2.376,11","2.343,86","","-0,54%"
"08.01.2021","2.364,52","2.355,22","2.367,22","2.343,13","","0,80%"
"06.01.2021","2.345,73","2.362,08","2.364,27","2.343,35","","-1,12%"
"05.01.2021","2.372,19","2.320,15","2.372,19","2.312,06","","1,83%"
"04.01.2021","2.329,47","2.318,08","2.337,27","2.316,73","","1,14%"
"30.12.2020","2.303,17","2.297,61","2.310,67","2.280,55","","-0,18%"
"29.12.2020","2.307,25","2.283,86","2.307,25","2.280,31","","1,08%"
"28.12.2020","2.282,54","2.283,34","2.289,19","2.275,73","","0,08%"
"25.12.2020","2.280,65","2.271,29","2.287,20","2.263,51","","0,33%"
"24.12.2020","2.273,06","2.272,32","2.274,35","2.261,52","","0,08%"
"23.12.2020","2.271,22","2.265,79","2.276,52","2.264,07","","-0,12%"
"22.12.2020","2.273,99","2.264,17","2.275,25","2.251,51","","0,64%"
"21.12.2020","2.259,47","2.267,27","2.287,92","2.235,37","","-0,94%"
"18.12.2020","2.280,80","2.269,68","2.285,81","2.250,34","","0,88%"
"17.12.2020","2.260,81","2.258,59","2.265,53","2.249,53","","0,29%"
"16.12.2020","2.254,38","2.250,52","2.260,56","2.241,15","","0,58%"
"15.12.2020","2.241,48","2.235,46","2.250,45","2.235,46","","-0,06%"
"14.12.2020","2.242,74","2.247,22","2.262,75","2.237,18","","-0,48%"
"11.12.2020","2.253,61","2.277,37","2.289,21","2.251,98","","-0,87%"
"10.12.2020","2.273,43","2.264,46","2.276,27","2.255,74","","0,34%"
"09.12.2020","2.265,81","2.249,46","2.275,79","2.242,83","","1,22%"
"08.12.2020","2.238,53","2.237,04","2.249,23","2.231,84","","-0,46%"
"07.12.2020","2.248,98","2.245,23","2.252,76","2.235,47","","0,23%"
"04.12.2020","2.243,86","2.246,82","2.257,91","2.239,77","","-0,44%"
"03.12.2020","2.253,76","2.256,64","2.267,05","2.243,96","","-0,30%"
"02.12.2020","2.260,46","2.265,45","2.265,45","2.243,21","","-0,22%"
"01.12.2020","2.265,51","2.258,33","2.273,80","2.252,04","","0,56%"
"30.11.2020","2.252,81","2.244,19","2.253,87","2.233,03","","-0,13%"
"27.11.2020","2.255,69","2.235,14","2.256,90","2.224,32","","1,15%"
"26.11.2020","2.230,12","2.239,07","2.239,96","2.225,90","","0,62%"
"25.11.2020","2.216,48","2.225,43","2.228,37","2.206,12","","-0,65%"
"24.11.2020","2.230,95","2.252,51","2.254,79","2.229,49","","-0,24%"
"23.11.2020","2.236,32","2.236,32","2.247,77","2.230,35","","0,56%"
"20.11.2020","2.223,82","2.240,94","2.242,93","2.221,98","","-0,67%"
"19.11.2020","2.238,73","2.254,21","2.266,30","2.235,80","","-1,03%"
"18.11.2020","2.261,94","2.264,18","2.269,59","2.254,15","","0,17%"
"17.11.2020","2.258,10","2.272,19","2.279,35","2.241,53","","0,38%"
"16.11.2020","2.249,57","2.268,93","2.272,79","2.247,87","","0,46%"
"13.11.2020","2.239,37","2.242,46","2.253,18","2.234,59","","-0,54%"
"12.11.2020","2.251,64","2.252,47","2.255,90","2.236,10","","0,13%"
"11.11.2020","2.248,63","2.268,64","2.278,31","2.242,29","","-0,11%"
"10.11.2020","2.251,13","2.271,87","2.278,07","2.245,73","","-1,17%"
"09.11.2020","2.277,67","2.259,96","2.291,25","2.256,78","","1,40%"
"06.11.2020","2.246,25","2.241,86","2.251,59","2.229,84","","0,12%"
"05.11.2020","2.243,51","2.235,14","2.249,19","2.220,61","","1,23%"
"03.11.2020","2.216,24","2.212,74","2.228,18","2.207,87","","0,69%"
"02.11.2020","2.201,08","2.170,97","2.204,53","2.159,12","","1,07%"
"30.10.2020","2.177,79","2.177,81","2.183,39","2.156,12","","-0,38%"
"29.10.2020","2.186,18","2.192,64","2.202,99","2.161,60","","0,06%"
"28.10.2020","2.184,95","2.215,34","2.216,86","2.165,88","","-1,69%"
"27.10.2020","2.222,46","2.226,19","2.238,37","2.219,43","","-0,41%"
"26.10.2020","2.231,67","2.236,81","2.244,33","2.228,18","","-0,23%"
"23.10.2020","2.236,89","2.240,33","2.246,42","2.232,53","","-0,30%"
"22.10.2020","2.243,59","2.238,01","2.252,61","2.225,29","","0,32%"
"21.10.2020","2.236,34","2.248,74","2.251,81","2.216,29","","-0,24%"
"20.10.2020","2.241,81","2.211,69","2.249,03","2.211,69","","1,25%"
"19.10.2020","2.214,15","2.249,57","2.255,33","2.210,23","","-1,44%"
"16.10.2020","2.246,43","2.240,44","2.257,01","2.194,25","","-0,43%"
"15.10.2020","2.256,15","2.299,55","2.308,02","2.255,06","","-1,32%"
"14.10.2020","2.286,25","2.292,94","2.305,73","2.282,95","","-0,67%"
"13.10.2020","2.301,71","2.290,72","2.309,43","2.280,62","","0,39%"
"12.10.2020","2.292,68","2.280,58","2.304,59","2.276,64","","0,59%"
"09.10.2020","2.279,30","2.278,99","2.290,99","2.275,15","","-1,44%"
"08.10.2020","2.312,49","2.307,25","2.320,42","2.305,29","","0,38%"
"07.10.2020","2.303,69","2.358,36","2.358,36","2.303,69","","-2,45%"
"06.10.2020","2.361,45","2.368,27","2.376,93","2.354,83","","-0,14%"
"05.10.2020","2.364,86","2.356,12","2.369,75","2.350,78","","0,45%"
"02.10.2020","2.354,28","2.343,23","2.360,54","2.338,06","","-0,02%"
"01.10.2020","2.354,72","2.360,86","2.366,12","2.335,29","","-0,27%"
"30.09.2020","2.361,20","2.358,80","2.375,28","2.350,87","","-0,50%"
"29.09.2020","2.373,06","2.396,27","2.402,35","2.354,10","","-0,83%"
"28.09.2020","2.393,04","2.365,28","2.394,63","2.365,14","","2,11%"
"25.09.2020","2.343,69","2.342,30","2.355,87","2.329,08","","-0,26%"
"24.09.2020","2.349,84","2.362,08","2.364,93","2.337,77","","-0,89%"
"23.09.2020","2.371,05","2.363,45","2.391,08","2.356,50","","0,82%"
"22.09.2020","2.351,67","2.342,79","2.370,13","2.335,18","","0,85%"
"21.09.2020","2.331,95","2.335,88","2.344,84","2.326,80","","-1,09%"
"18.09.2020","2.357,60","2.361,18","2.363,68","2.340,17","","0,45%"
"17.09.2020","2.347,03","2.340,96","2.356,33","2.339,37","","-0,14%"
"16.09.2020","2.350,35","2.343,87","2.352,13","2.337,28","","0,55%"
"15.09.2020","2.337,56","2.319,62","2.338,35","2.314,05","","0,90%"
"14.09.2020","2.316,76","2.308,29","2.320,58","2.305,69","","0,51%"
"11.09.2020","2.304,93","2.309,40","2.314,57","2.298,70","","-0,44%"
"10.09.2020","2.315,08","2.327,33","2.333,94","2.300,64","","-0,03%"
"09.09.2020","2.315,86","2.297,23","2.320,55","2.289,13","","0,33%"
"08.09.2020","2.308,17","2.332,43","2.337,81","2.289,43","","-1,11%"
"07.09.2020","2.334,12","2.335,57","2.337,61","2.307,77","","0,40%"
"04.09.2020","2.324,88","2.331,35","2.349,28","2.314,33","","-0,55%"
"03.09.2020","2.337,80","2.339,57","2.351,83","2.317,31","","-0,12%"
"02.09.2020","2.340,56","2.366,94","2.374,91","2.340,41","","-0,72%"
"01.09.2020","2.357,59","2.340,96","2.367,45","2.315,21","","0,40%"
"31.08.2020","2.348,30","2.374,55","2.384,76","2.345,48","","-1,14%"
"28.08.2020","2.375,30","2.401,54","2.406,22","2.364,73","","-1,20%"
"27.08.2020","2.404,05","2.402,24","2.415,20","2.394,13","","0,41%"
"26.08.2020","2.394,12","2.385,75","2.398,91","2.370,46","","0,56%"
"25.08.2020","2.380,84","2.390,37","2.396,89","2.375,11","","-0,10%"
"24.08.2020","2.383,21","2.369,33","2.397,35","2.367,16","","0,92%"
"21.08.2020","2.361,56","2.376,80","2.379,97","2.341,56","","-0,45%"
"20.08.2020","2.372,17","2.360,66","2.385,99","2.354,12","","-0,97%"
"19.08.2020","2.395,39","2.387,65","2.411,41","2.379,76","","0,21%"
"18.08.2020","2.390,27","2.391,18","2.397,82","2.377,88","","0,07%"
"17.08.2020","2.388,64","2.379,41","2.402,16","2.369,76","","0,80%"
"14.08.2020","2.369,65","2.361,28","2.379,10","2.343,47","","0,58%"
"13.08.2020","2.356,07","2.341,24","2.362,47","2.340,97","","0,95%"
"12.08.2020","2.333,92","2.306,26","2.338,77","2.306,26","","0,98%"
"11.08.2020","2.311,24","2.309,88","2.316,94","2.298,76","","0,55%"
"10.08.2020","2.298,63","2.302,24","2.319,67","2.292,86","","-0,05%"
"07.08.2020","2.299,74","2.313,99","2.330,52","2.294,58","","-0,07%"
"06.08.2020","2.301,33","2.327,63","2.331,92","2.298,96","","-0,75%"
"05.08.2020","2.318,77","2.315,00","2.335,68","2.313,75","","0,40%"
"04.08.2020","2.309,60","2.290,31","2.314,49","2.280,60","","0,56%"
"03.08.2020","2.296,82","2.258,91","2.299,30","2.258,91","","2,12%"
"31.07.2020","2.249,10","2.250,67","2.263,98","2.249,10","","0,30%"
"30.07.2020","2.242,45","2.268,74","2.269,76","2.241,43","","-1,24%"
"29.07.2020","2.270,56","2.252,95","2.274,94","2.251,28","","0,97%"
"28.07.2020","2.248,67","2.237,76","2.256,80","2.233,16","","1,13%"
"27.07.2020","2.223,58","2.223,93","2.238,22","2.220,07","","0,33%"
"24.07.2020","2.216,32","2.214,19","2.235,91","2.213,15","","-0,75%"
"23.07.2020","2.232,97","2.240,34","2.244,16","2.230,55","","-0,15%"
"22.07.2020","2.236,34","2.222,83","2.240,69","2.220,71","","0,74%"
"21.07.2020","2.220,02","2.224,36","2.249,11","2.220,02","","0,02%"
"20.07.2020","2.219,63","2.204,20","2.222,03","2.200,12","","0,43%"
"17.07.2020","2.210,13","2.206,41","2.213,24","2.199,62","","0,50%"
"16.07.2020","2.199,08","2.200,09","2.211,45","2.185,27","","0,06%"
"15.07.2020","2.197,82","2.181,24","2.198,21","2.175,26","","1,03%"
"14.07.2020","2.175,50","2.175,31","2.184,43","2.153,54","","-0,30%"
"13.07.2020","2.182,09","2.187,23","2.197,69","2.180,76","","0,89%"
"10.07.2020","2.162,80","2.167,42","2.188,11","2.160,26","","-0,52%"
"09.07.2020","2.174,05","2.205,51","2.212,03","2.174,05","","-0,87%"
"08.07.2020","2.193,14","2.207,54","2.222,08","2.190,01","","-4,76%"
"07.07.2020","2.302,85","2.275,98","2.306,18","2.275,98","","-0,52%"
"06.07.2020","2.314,83","2.292,66","2.316,98","2.292,66","","1,53%"
"03.07.2020","2.279,92","2.260,12","2.281,26","2.258,80","","0,82%"
"02.07.2020","2.261,44","2.259,30","2.275,91","2.253,46","","0,00%"
"30.06.2020","2.261,34","2.239,68","2.272,35","2.232,23","","1,17%"
"29.06.2020","2.235,23","2.233,82","2.247,19","2.225,98","","-0,26%"
"26.06.2020","2.240,98","2.232,98","2.245,07","2.220,75","","0,85%"
"25.06.2020","2.222,03","2.203,16","2.231,00","2.193,09","","-0,03%"
"23.06.2020","2.222,69","2.222,63","2.227,15","2.217,46","","0,06%"
"22.06.2020","2.221,45","2.223,61","2.232,83","2.212,31","","-0,61%"
"19.06.2020","2.235,18","2.224,83","2.240,96","2.222,34","","0,77%"
"18.06.2020","2.218,08","2.202,18","2.223,95","2.199,51","","0,48%"
"17.06.2020","2.207,41","2.217,67","2.224,28","2.197,16","","-0,50%"
"16.06.2020","2.218,57","2.214,37","2.222,49","2.200,50","","1,01%"
"15.06.2020","2.196,29","2.170,62","2.209,71","2.165,89","","-0,10%"
"11.06.2020","2.198,51","2.203,41","2.218,47","2.192,48","","-1,13%"
"10.06.2020","2.223,53","2.235,54","2.245,68","2.209,45","","-0,55%"
"09.06.2020","2.235,75","2.224,85","2.237,15","2.207,17","","1,01%"
"08.06.2020","2.213,46","2.219,91","2.244,42","2.205,19","","-0,36%"
"05.06.2020","2.221,35","2.207,10","2.232,08","2.195,67","","0,60%"
"04.06.2020","2.208,05","2.238,88","2.242,26","2.190,19","","-1,40%"
"03.06.2020","2.239,40","2.231,82","2.259,31","2.226,76","","0,72%"
"02.06.2020","2.223,31","2.190,46","2.229,53","2.184,04","","1,99%"
"01.06.2020","2.180,02","2.199,07","2.199,73","2.163,48","","0,03%"
"29.05.2020","2.179,29","2.185,68","2.200,08","2.162,32","","-0,83%"
"28.05.2020","2.197,52","2.217,08","2.226,03","2.183,08","","-0,32%"
"27.05.2020","2.204,61","2.223,19","2.270,35","2.201,04","","-1,41%"
"26.05.2020","2.236,04","2.255,10","2.279,12","2.233,30","","-0,21%"
"25.05.2020","2.240,73","2.214,76","2.242,14","2.214,76","","1,30%"
"22.05.2020","2.211,98","2.214,73","2.229,30","2.198,77","","-0,35%"
"21.05.2020","2.219,64","2.252,32","2.274,76","2.218,39","","-1,12%"
"20.05.2020","2.244,88","2.221,70","2.286,77","2.220,32","","1,16%"
"19.05.2020","2.219,08","2.221,20","2.231,00","2.200,72","","0,72%"
"18.05.2020","2.203,17","2.173,65","2.207,04","2.167,07","","1,69%"
"15.05.2020","2.166,55","2.179,23","2.195,78","2.161,22","","0,48%"
"14.05.2020","2.156,28","2.169,49","2.177,28","2.146,40","","-0,44%"
"13.05.2020","2.165,86","2.184,65","2.204,26","2.164,29","","-1,62%"
"12.05.2020","2.201,61","2.213,58","2.216,85","2.184,73","","-0,52%"
"08.05.2020","2.213,19","2.185,21","2.218,46","2.185,21","","1,36%"
"07.05.2020","2.183,48","2.173,77","2.197,39","2.171,07","","0,64%"
"06.05.2020","2.169,55","2.184,10","2.195,69","2.168,70","","-0,68%"
"05.05.2020","2.184,46","2.179,85","2.190,52","2.163,70","","0,92%"
"04.05.2020","2.164,63","2.143,40","2.174,70","2.125,72","","-0,61%"
"30.04.2020","2.177,86","2.195,62","2.208,44","2.159,32","","-0,11%"
"29.04.2020","2.180,17","2.153,36","2.200,43","2.144,20","","1,66%"
"28.04.2020","2.144,65","2.113,62","2.178,27","2.107,63","","1,27%"
"27.04.2020","2.117,80","2.093,55","2.119,76","2.091,30","","1,64%"
"24.04.2020","2.083,66","2.111,33","2.129,85","2.080,50","","-1,88%"
"23.04.2020","2.123,65","2.105,60","2.128,41","2.079,69","","1,39%"
"22.04.2020","2.094,58","2.042,33","2.118,53","2.040,28","","2,12%"
"21.04.2020","2.051,05","2.050,90","2.073,15","1.996,74","","-1,34%"
"20.04.2020","2.078,95","2.083,33","2.099,68","2.071,09","","0,09%"
"17.04.2020","2.077,08","2.091,40","2.105,30","2.073,29","","0,57%"
"16.04.2020","2.065,26","2.070,33","2.100,61","2.038,53","","-0,07%"
"15.04.2020","2.066,73","2.104,86","2.105,34","2.052,20","","-2,10%"
"14.04.2020","2.111,00","2.100,90","2.119,20","2.094,03","","1,15%"
"13.04.2020","2.086,92","2.104,95","2.110,07","2.062,01","","-1,07%"
"10.04.2020","2.109,55","2.082,63","2.109,55","2.082,63","","0,09%"
"09.04.2020","2.107,63","2.127,64","2.134,40","2.096,68","","-0,87%"
"08.04.2020","2.126,23","2.079,04","2.126,23","2.079,04","","1,36%"
"07.04.2020","2.097,75","2.110,93","2.126,81","2.084,75","","0,54%"
"06.04.2020","2.086,43","2.022,89","2.096,52","2.015,49","","4,24%"
"03.04.2020","2.001,59","2.013,81","2.046,86","1.992,78","","-0,61%"
"02.04.2020","2.013,79","2.016,06","2.040,48","1.999,01","","0,63%"
"01.04.2020","2.001,09","2.000,84","2.024,10","1.985,58","","-1,05%"
"31.03.2020","2.022,26","2.002,04","2.026,74","1.976,44","","1,42%"
"30.03.2020","1.994,00","1.920,46","1.995,37","1.902,15","","2,82%"
"27.03.2020","1.939,24","1.954,08","1.966,99","1.897,86","","0,37%"
"26.03.2020","1.932,04","1.876,27","1.947,68","1.843,35","","2,73%"
"25.03.2020","1.880,78","1.908,78","1.947,25","1.825,76","","-0,23%"
"24.03.2020","1.885,13","1.835,04","1.887,33","1.828,48","","5,85%"
"23.03.2020","1.780,91","1.776,85","1.857,72","1.773,97","","-4,33%"
"20.03.2020","1.861,56","1.850,58","1.911,80","1.850,58","","2,45%"
"19.03.2020","1.816,98","1.775,47","1.823,85","1.722,83","","3,04%"
"18.03.2020","1.763,39","1.801,62","1.830,12","1.732,09","","-3,56%"
"17.03.2020","1.828,56","1.806,94","1.843,13","1.753,25","","0,75%"
"16.03.2020","1.815,03","1.800,80","1.835,04","1.738,39","","0,04%"
"13.03.2020","1.814,29","1.832,64","1.953,71","1.800,92","","-0,99%"
"12.03.2020","1.832,38","1.927,30","1.969,34","1.827,03","","-7,70%"
"11.03.2020","1.985,27","2.038,19","2.042,52","1.942,12","","-1,23%"
"10.03.2020","2.009,91","2.036,06","2.168,47","2.000,66","","-7,17%"
"06.03.2020","2.165,08","2.197,73","2.217,59","2.117,89","","-3,07%"
"05.03.2020","2.233,55","2.252,57","2.254,63","2.206,16","","-0,24%"
"04.03.2020","2.238,90","2.212,81","2.240,80","2.189,14","","-0,39%"
"03.03.2020","2.247,68","2.289,63","2.289,63","2.230,40","","0,20%"
"02.03.2020","2.243,28","2.235,36","2.269,91","2.154,64","","1,76%"
"28.02.2020","2.204,42","2.223,18","2.257,33","2.119,28","","-2,08%"
"27.02.2020","2.251,24","2.286,56","2.315,85","2.236,48","","-2,87%"
"26.02.2020","2.317,82","2.302,74","2.337,73","2.260,83","","0,11%"
"25.02.2020","2.315,33","2.352,74","2.368,42","2.314,36","","-2,45%"
"21.02.2020","2.373,39","2.366,14","2.398,49","2.349,95","","0,03%"
"20.02.2020","2.372,76","2.382,01","2.401,74","2.369,44","","-0,15%"
"19.02.2020","2.376,37","2.340,56","2.378,47","2.337,64","","1,62%"
"18.02.2020","2.338,54","2.345,08","2.346,90","2.313,13","","-0,17%"
"17.02.2020","2.342,49","2.339,84","2.353,31","2.338,11","","0,14%"
"14.02.2020","2.339,20","2.326,01","2.345,70","2.322,76","","0,74%"
"13.02.2020","2.322,01","2.335,24","2.335,24","2.316,12","","-0,48%"
"12.02.2020","2.333,23","2.305,18","2.340,04","2.287,65","","1,30%"
"11.02.2020","2.303,29","2.295,25","2.309,71","2.276,67","","0,82%"
"10.02.2020","2.284,63","2.270,92","2.287,53","2.252,18","","0,57%"
"07.02.2020","2.271,71","2.287,56","2.294,01","2.255,32","","-0,19%"
"06.02.2020","2.276,14","2.300,10","2.302,62","2.268,32","","-0,38%"
"05.02.2020","2.284,73","2.290,91","2.307,98","2.268,54","","-0,06%"
"04.02.2020","2.286,20","2.277,29","2.303,42","2.269,26","","0,61%"
"03.02.2020","2.272,32","2.238,54","2.275,09","2.238,54","","1,26%"
"31.01.2020","2.244,00","2.275,32","2.287,35","2.243,67","","-1,08%"
"30.01.2020","2.268,44","2.246,31","2.283,23","2.228,76","","0,71%"
"29.01.2020","2.252,53","2.241,20","2.252,53","2.234,37","","0,84%"
"28.01.2020","2.233,81","2.239,83","2.256,16","2.224,66","","0,09%"
"27.01.2020","2.231,81","2.270,12","2.277,54","2.222,09","","-2,40%"
"24.01.2020","2.286,71","2.260,02","2.286,71","2.257,69","","1,59%"
"23.01.2020","2.251,02","2.257,45","2.279,59","2.232,58","","-0,90%"
"22.01.2020","2.271,50","2.254,73","2.277,52","2.251,63","","1,01%"
"21.01.2020","2.248,83","2.227,07","2.256,03","2.218,16","","0,27%"
"20.01.2020","2.242,86","2.212,37","2.243,51","2.211,88","","1,58%"
"17.01.2020","2.207,94","2.197,48","2.212,04","2.184,41","","0,57%"
"16.01.2020","2.195,44","2.188,20","2.195,44","2.179,03","","0,23%"
"15.01.2020","2.190,49","2.161,86","2.193,99","2.156,83","","1,20%"
"14.01.2020","2.164,61","2.179,47","2.185,92","2.162,82","","-0,30%"
"13.01.2020","2.171,12","2.173,20","2.178,58","2.160,46","","-0,27%"
"10.01.2020","2.177,00","2.197,66","2.201,13","2.173,05","","-1,20%"
"09.01.2020","2.203,52","2.138,06","2.203,52","2.135,52","","0,28%"
"08.01.2020","2.197,39","2.169,17","2.197,39","2.165,14","","1,24%"
"06.01.2020","2.170,38","2.170,38","2.171,76","2.159,06","","0,24%"
"03.01.2020","2.165,22","2.156,37","2.169,76","2.154,21","","0,70%"
"30.12.2019","2.150,13","2.160,69","2.171,39","2.146,19","","-0,10%"
"27.12.2019","2.152,23","2.153,84","2.171,41","2.148,48","","0,09%"
"26.12.2019","2.150,31","2.148,39","2.153,52","2.140,11","","0,40%"
"25.12.2019","2.141,77","2.126,02","2.143,42","2.121,57","","1,07%"
"24.12.2019","2.119,09","2.116,18","2.129,66","2.111,81","","-0,01%"
"23.12.2019","2.119,20","2.119,56","2.137,27","2.116,29","","0,00%"
"20.12.2019","2.119,19","2.117,83","2.121,18","2.103,60","","0,18%"
"19.12.2019","2.115,40","2.121,13","2.136,92","2.104,18","","-0,34%"
"18.12.2019","2.122,64","2.105,51","2.136,51","2.105,51","","0,61%"
"17.12.2019","2.109,70","2.090,05","2.109,70","2.087,24","","1,27%"
"16.12.2019","2.083,32","2.078,67","2.097,82","2.071,92","","0,56%"
"13.12.2019","2.071,77","2.079,08","2.083,70","2.065,08","","-0,19%"
"12.12.2019","2.075,65","2.087,85","2.097,94","2.074,48","","-0,03%"
"11.12.2019","2.076,21","2.065,49","2.082,13","2.064,38","","0,63%"
"10.12.2019","2.063,11","2.063,35","2.072,69","2.055,51","","-0,08%"
"09.12.2019","2.064,73","2.062,87","2.075,31","2.056,31","","0,36%"
"06.12.2019","2.057,37","2.071,23","2.072,67","2.056,66","","-0,76%"
"05.12.2019","2.073,11","2.063,47","2.082,09","2.058,54","","0,05%"
"04.12.2019","2.072,07","2.061,25","2.075,88","2.048,65","","0,43%"
"03.12.2019","2.063,30","2.078,74","2.080,21","2.042,87","","-0,83%"
"02.12.2019","2.080,65","2.077,17","2.090,23","2.074,10","","0,24%"
"29.11.2019","2.075,61","2.084,10","2.084,16","2.069,81","","-0,55%"
"28.11.2019","2.087,08","2.086,02","2.087,08","2.074,17","","0,00%"
"27.11.2019","2.087,03","2.078,92","2.099,24","2.072,67","","0,36%"
"26.11.2019","2.079,50","2.101,54","2.107,28","2.078,73","","-0,80%"
"25.11.2019","2.096,27","2.122,75","2.142,24","2.091,99","","1,00%"
"22.11.2019","2.075,58","2.088,80","2.093,96","2.075,27","","-0,34%"
"21.11.2019","2.082,67","2.078,76","2.082,97","2.068,95","","0,04%"
"20.11.2019","2.081,89","2.075,84","2.097,31","2.072,31","","-0,08%"
"19.11.2019","2.083,48","2.041,98","2.083,48","2.040,91","","2,21%"
"18.11.2019","2.038,51","2.057,29","2.063,83","2.025,39","","-0,71%"
"15.11.2019","2.053,17","2.041,30","2.059,73","2.038,73","","0,85%"
"14.11.2019","2.035,85","2.051,97","2.058,94","2.035,85","","-0,64%"
"13.11.2019","2.049,01","2.076,93","2.077,96","2.042,63","","-0,95%"
"12.11.2019","2.068,68","2.040,39","2.093,77","2.040,33","","1,74%"
"11.11.2019","2.033,26","2.040,69","2.040,69","2.022,77","","-0,61%"
"08.11.2019","2.045,82","2.039,06","2.061,36","2.028,65","","0,23%"
"07.11.2019","2.041,08","2.009,15","2.042,85","2.004,25","","2,03%"
"06.11.2019","2.000,48","1.990,31","2.001,28","1.980,68","","0,47%"
"05.11.2019","1.991,21","1.984,30","1.994,43","1.978,10","","1,03%"
"01.11.2019","1.970,92","1.965,30","1.979,19","1.963,12","","0,46%"
"31.10.2019","1.961,97","1.984,11","1.985,98","1.954,20","","-0,88%"
"30.10.2019","1.979,30","1.970,93","1.983,98","1.962,57","","0,14%"
"29.10.2019","1.976,46","1.970,31","1.976,46","1.955,98","","0,38%"
"28.10.2019","1.969,01","1.931,84","1.972,84","1.926,35","","2,06%"
"25.10.2019","1.929,19","1.917,25","1.932,50","1.901,20","","0,90%"
"24.10.2019","1.912,01","1.889,06","1.943,46","1.889,06","","1,07%"
"23.10.2019","1.891,79","1.881,61","1.893,30","1.873,46","","0,17%"
"22.10.2019","1.888,61","1.872,35","1.894,75","1.870,90","","0,90%"
"21.10.2019","1.871,80","1.875,79","1.877,82","1.865,96","","-0,40%"
"18.10.2019","1.879,37","1.870,40","1.883,44","1.859,32","","0,78%"
"17.10.2019","1.864,74","1.863,36","1.877,24","1.851,29","","-0,28%"
"16.10.2019","1.870,01","1.872,15","1.874,43","1.867,56","","-0,01%"
"15.10.2019","1.870,18","1.854,85","1.873,98","1.847,60","","0,57%"
"14.10.2019","1.859,62","1.870,55","1.877,17","1.856,10","","-0,68%"
"11.10.2019","1.872,38","1.862,06","1.874,55","1.857,47","","-1,31%"
"10.10.2019","1.897,27","1.879,35","1.898,44","1.877,36","","1,01%"
"09.10.2019","1.878,21","1.836,61","1.887,25","1.834,00","","2,45%"
"08.10.2019","1.833,28","1.854,88","1.857,35","1.831,77","","-1,34%"
"07.10.2019","1.858,15","1.850,72","1.861,24","1.841,79","","0,64%"
"04.10.2019","1.846,37","1.846,29","1.849,75","1.836,95","","0,14%"
"03.10.2019","1.843,85","1.836,79","1.844,83","1.832,36","","0,22%"
"02.10.2019","1.839,78","1.852,27","1.855,94","1.839,18","","-0,61%"
"01.10.2019","1.851,13","1.858,37","1.864,73","1.846,52","","-0,14%"
"30.09.2019","1.853,81","1.859,60","1.874,45","1.851,66","","-0,39%"
"27.09.2019","1.861,08","1.859,30","1.864,41","1.853,09","","-0,02%"
"26.09.2019","1.861,45","1.859,72","1.866,29","1.856,12","","0,44%"
"25.09.2019","1.853,37","1.851,49","1.869,45","1.843,54","","-0,27%"
"24.09.2019","1.858,40","1.885,60","1.889,06","1.858,40","","-1,19%"
"23.09.2019","1.880,76","1.889,43","1.893,15","1.873,20","","-0,91%"
"20.09.2019","1.898,11","1.881,97","1.898,11","1.871,23","","0,86%"
"19.09.2019","1.881,87","1.887,93","1.898,14","1.877,95","","-0,19%"
"18.09.2019","1.885,51","1.882,66","1.893,40","1.880,83","","0,10%"
"17.09.2019","1.883,59","1.880,03","1.892,88","1.872,37","","0,02%"
"16.09.2019","1.883,16","1.886,52","1.888,58","1.862,26","","0,32%"
"13.09.2019","1.877,07","1.861,79","1.881,03","1.860,53","","0,63%"
"12.09.2019","1.865,30","1.885,67","1.889,67","1.861,22","","-0,98%"
"11.09.2019","1.883,82","1.880,45","1.900,13","1.872,05","","0,20%"
"10.09.2019","1.880,05","1.902,57","1.904,21","1.872,10","","-1,29%"
"09.09.2019","1.904,57","1.904,63","1.915,13","1.892,98","","0,09%"
"06.09.2019","1.902,83","1.917,91","1.918,04","1.900,34","","-0,75%"
"05.09.2019","1.917,23","1.914,89","1.928,40","1.911,02","","0,48%"
"04.09.2019","1.908,13","1.880,17","1.908,90","1.880,17","","2,03%"
"03.09.2019","1.870,10","1.870,79","1.875,12","1.864,31","","-0,19%"
"02.09.2019","1.873,62","1.873,96","1.883,45","1.861,15","","0,08%"
"30.08.2019","1.872,13","1.865,55","1.875,66","1.862,43","","0,51%"
"29.08.2019","1.862,56","1.862,56","1.872,26","1.857,74","","-0,17%"
"28.08.2019","1.865,64","1.849,26","1.865,64","1.845,15","","1,15%"
"27.08.2019","1.844,35","1.849,62","1.876,17","1.841,26","","-0,23%"
"26.08.2019","1.848,66","1.809,80","1.851,09","1.809,25","","1,63%"
"23.08.2019","1.819,01","1.821,14","1.827,33","1.812,44","","-0,14%"
"22.08.2019","1.821,49","1.818,41","1.826,09","1.806,25","","0,12%"
